-0.200000003,49.20000076,1.399999976,0,-1.595464117,39.00498389,0.1,6.700000047,1641
-0.200000003,53.20000076,1.299999952,0,-1.434144121,38.42506389,0.1,9.30000019,1002
-0.800000012,57.5,1.200000048,0,-1.92569816,36.97409998,0.1,6.299999952,2300
-0.100000001,39.90000153,1.600000024,0,-1.777894675,40.47379878,0.1,6.400000095,1409
0.300000012,50.79999924,1.600000024,0,-1.326657672,39.42947612,0.1,7.400000095,414
-0.200000003,49.29999924,1.700000048,0,-2.026710175,38.99048611,0.1,6.400000095,888
0.200000003,46.5,1.899999976,0,-1.822851969,39.90457,0.1,7.000000239,503
0.200000003,49.09999847,1.100000024,0,-0.63704238,39.53791822,0.1,8.69999981,1188
-0.800000012,52.40000153,0.300000012,0,0.807099288,37.74379175,0.1,8.599999905,423
-0.100000001,52.40000153,1.700000048,0,-1.913429924,38.67392378,0.1,7.600000143,676
0.400000006,5.30000019,1.5,0,-1.073394749,45.88708798,0.1,7,572
-1,56.09999847,1.399999976,0,-2.489758543,36.91231023,0.1,7.099999905,894
-1.200000048,51.59999847,1.299999952,0,-2.546425545,37.33619217,0.1,7.899999857,1135
0.800000012,46.70000076,1.700000048,0,-0.893907665,40.63976391,0.1,7.000000239,1264
0,50.29999924,2.099999905,0,-2.280638652,39.10710011,0.1,8.30000019,716
-0.400000006,51.20000076,1.299999952,0,-1.656600399,38.45164788,0.1,7.699999809,1019
0.200000003,51.29999924,0.800000012,0,0.010370513,39.22767411,0.1,9.099999905,1495
0.100000001,50.90000153,1.600000024,0,-1.552276178,39.15269079,0.1,6.900000095,585
-0.400000006,54.29999924,2.599999905,0,-3.248820183,37.9960721,0.1,7.800000191,1425
-0.400000006,31,1.600000024,0,-2.116322421,41.42023999,0.1,6.799999953,833
-1.100000024,54.40000153,1.700000048,0,-3.046232443,37.03738373,0.1,7.700000286,1141
-0.200000003,49,1.200000048,0,-1.261908141,39.03398,0.1,7.5,515
-0.200000003,52.5,1.700000048,0,-2.026710175,38.52655,0.1,7.799999953,779
0.300000012,43,0.600000024,0,0.674978088,40.52171001,0.4,9.099999905,1451
0.200000003,47.09999847,0.899999976,0,-0.225484808,39.81995822,0.4,10.30000019,865
0,50.59999847,0.600000024,0,0.357712322,39.06420022,0.4,9,2035
0.800000012,31.20000076,0.800000012,0,0.656677293,42.73350391,0.4,8.500000239,1348
0.600000024,43.20000076,1.100000024,0,-0.197076995,40.86500792,0.4,9.499999761,414
1,39.29999924,0.800000012,0,0.872112871,41.8791701,0.4,7.799999952,713
0.899999976,40.20000076,1.200000048,0,-0.044959815,41.63858187,0.4,9.19999981,504
0.100000001,45.29999924,0.600000024,0,0.463467575,39.94794711,0.4,11,1126
-1.299999952,51.20000076,0,0,12.32375003,37.26645594,0.4,11.30000019,369
0.200000003,46.09999847,1.399999976,0,-1.148316895,39.96097822,0.4,9.600000382,589
1.200000048,1.5,1.200000048,0,0.286935268,47.07532004,0.4,8.100000143,505
-0.5,50.29999924,0.800000012,0,-0.743654056,38.45311511,0.4,10.69999981,705
-0.300000012,42.09999847,1.299999952,0,-1.545372268,39.91166321,0.4,9.5,953
0.899999976,41.59999847,1.200000048,0,-0.044959815,41.45085618,0.4,9.400000095,1166
0.5,42.40000153,1.399999976,0,-0.812956487,40.85167979,0.4,10.79999971,675
0,44.90000153,0.899999976,0,-0.442576926,39.87929978,0.4,9.5,907
-0.100000001,46.09999847,0.699999988,0,-0.047619342,39.58106122,0.4,11.0999999,1378
1.100000024,43.5,1,0,0.543670445,41.44421503,0.4,9,545
0.699999988,47.90000153,1.5,0,-0.736457205,40.34924678,0.4,9.000000239,1336
0.600000024,21.20000076,1,0,-0.002826886,43.88032792,0.4,9.100000143,720
-0.5,46.70000076,1,0,-1.205121039,38.98573489,0.4,9.5,1003
0.600000024,40.79999924,0.600000024,0,0.992243854,41.19395213,0.4,8.799999952,442
0.100000001,44.20000076,1.299999952,0,-1.100459703,40.10415789,0.4,9.099999904,659
2.599999905,47.40000153,0.400000006,0,3.792136002,42.8478757,8,7.800000191,935
2.799999952,47.09999847,0.800000012,0,2.811033131,43.13831212,8,8.999999881,584
3.299999952,49.29999924,1,0,2.948258622,43.53373102,8,8.900000096,1090
3.5,32.09999847,0.600000024,0,4.059146115,45.65696517,8,7.000000194,779
3,45.40000153,0.899999976,0,2.813804802,43.58617983,8,9.399999976,233
3.5,41.90000153,1.899999976,0,1.944282675,44.59513483,8,7.300000101,476
3.599999905,40.79999924,1.5,0,2.520605821,44.83571197,8,7.699999929,293
2.599999905,46.5,0.5,0,3.420428602,42.95340988,8,9.699999809,624
1.399999976,52,0,0,13.97749999,40.71871997,8,10.10000014,250
2.700000048,45.40000153,1.799999952,0,1.1420418,43.20834188,8,8.700000167,386
3.900000095,2.79999995,1.600000024,0,2.73447531,49.16670808,8,7.600000203,347
2.900000095,45.70000076,0.699999988,0,3.156270294,43.42594703,8,9.19999981,548
3.099999905,36.79999924,1.600000024,0,1.83200112,44.67799197,8,7.699999929,599
3.599999905,43.59999847,1,0,3.276156968,44.53510405,8,8.200000167,661
2.700000048,46.09999847,1.299999952,0,1.791471922,43.12695324,8,9.399999976,368
2.700000048,44.29999924,1,0,2.292461929,43.33623915,8,8.600000143,562
2.299999952,49.5,0.699999988,0,2.515492235,42.21161494,8,9.299999952,727
3.900000095,42.70000076,1.100000024,0,3.432637327,45.00154704,8,8.300000191,263
3.599999905,45.59999847,1.399999976,0,2.652434322,44.32038404,8,8.599999905,739
3.200000048,20.70000076,1.200000048,0,2.499568631,46.58767596,8,8.200000167,525
2.900000095,43.09999847,1,0,2.511060914,43.72310129,8,8.900000095,590
3.599999905,39.40000153,0.800000012,0,3.672775441,44.98601572,8,7.899999797,450
2.700000048,45.90000153,1.399999976,0,1.646353248,43.15020688,8,8.000000119,403
4.599999905,54.29999924,0.899999976,0,4.550541621,44.73392195,4.6,6.800000429,1012
4.699999809,57.79999924,1.100000024,0,4.312567738,44.53103381,4.6,7.899999619,522
4,63.70000076,1.200000048,0,3.384621923,42.95341992,4.6,6.500000179,1326
4.800000191,44.5,1.399999976,0,3.993876287,45.93914024,4.6,7.299999833,794
5.099999905,53.79999924,1.299999952,0,4.460947062,45.45396194,4.6,6.700000286,285
4.5,58.59999847,1.600000024,0,3.411330684,44.17583015,4.6,7.900000185,481
5,53.5,1.5,0,4.092981227,45.34775,4.6,8.300000191,300
4.900000095,55.40000153,0.899999976,0,4.876180001,45.03425399,4.6,8.000000475,686
3.799999952,59.20000076,0.600000024,0,4.376411818,43.13950385,4.6,10.1000002,288
4.800000191,55.5,1.600000024,0,3.749758639,44.88886026,4.6,7.000000476,401
5.300000191,10.10000038,1.5,0,4.429919005,49.67864714,4.6,7.499999761,379
3.900000095,60,1.299999952,0,3.126209625,43.19560013,4.6,7.399999797,589
4.099999905,54.20000076,1.299999952,0,3.348665687,44.07037779,4.6,8.299999997,656
5.300000191,53.20000076,1.399999976,0,4.552810306,45.77680419,4.6,6.800000191,675
4.900000095,55.09999847,1.299999952,0,4.238490999,45.06260127,4.6,7.900000215,419
4.699999809,55.20000076,1.200000048,0,4.159043388,44.78185567,4.6,7.100000381,548
4.800000191,54.20000076,0.800000012,0,4.965389291,45.01298418,4.6,8.199999809,867
4.800000191,59.5,1.299999952,0,4.127262968,44.50694027,4.6,8.299999833,314
4.400000095,61.40000153,2.400000095,0,2.513646156,43.75838398,4.6,8.400000215,857
4.5,34,1.299999952,0,3.793578343,46.5977,4.6,7.400000215,574
4,57.79999924,1.600000024,0,2.847284449,43.56348008,4.6,7.700000092,627
5.099999905,52.09999847,1,0,4.915648961,45.61122901,4.6,7.299999833,410
4.800000191,54.40000153,1.5,0,3.868356398,44.99388811,4.6,6.500000239,433
0.400000006,66.59999847,1.5,0,-1.073394749,37.36393622,7.3,2.399999976,1094
0.600000024,75,1.200000048,0,-0.376854767,36.50650004,7.3,2.299999908,552
-0.200000003,66.09999847,1.700000048,0,-2.026710175,36.55482222,7.3,2.800000072,1359
0.100000001,55.20000076,1.700000048,0,-1.686869422,38.54204789,7.3,2.5,912
1.200000048,71.40000153,1.399999976,0,-0.030448808,37.91003187,7.3,2.599999949,323
-0.400000006,62.20000076,2.400000095,0,-3.056388749,36.83508788,7.3,3.100000024,502
0.200000003,58.20000076,1.700000048,0,-1.573589171,38.2546359,7.3,3.099999904,346
1.100000024,72.69999695,1.299999952,0,0.011821696,37.58660344,7.3,2.200000048,728
0.200000003,72.59999847,0.600000024,0,0.569222827,36.22394822,7.3,2.099999964,277
0.899999976,73.30000305,1.600000024,0,-0.649802231,37.20020255,7.3,2.099999949,449
0.600000024,40.70000076,2,0,-1.480954882,41.20765792,7.3,2.50000006,450
-0.5,68,1.700000048,0,-2.36655092,35.8344,7.3,2.899999917,683
-0.800000012,66.90000153,1.600000024,0,-2.567559415,35.55545175,7.3,2.400000006,694
1.100000024,62.70000076,2.099999905,0,-1.01612446,38.90770293,7.3,2.200000092,770
0.699999988,69.5,1.600000024,0,-0.875420712,37.41013498,7.3,1.999999977,455
0.699999988,72.69999695,1,0,0.106472541,36.9747114,7.3,2,660
1.299999952,70,0.800000012,0,1.195266205,38.24389993,7.3,1.999999881,864
0.200000003,62.70000076,1.5,0,-1.298019796,37.6200459,7.3,3.399999976,371
-0.100000001,65.40000153,2.900000095,0,-3.162241596,36.80205378,7.3,2.800000072,909
-0.200000003,46.20000076,1.799999952,0,-2.156077847,39.43992389,7.3,2.700000048,640
-0.800000012,70.40000153,2.099999905,0,-3.200285331,35.02723175,7.3,2.299999982,690
0.400000006,67.59999847,1.399999976,0,-0.924743284,37.22489622,7.3,1.899999976,378
0.800000012,74.09999847,1.5,0,-0.624144657,36.93857222,7.3,2.399999953,516
-3.299999952,41.29999924,2.099999905,0,-6.07418109,36.37182919,0,5.300000094,1173
-2.900000095,47.59999847,1.5,0,-4.779708068,35.77760414,0,5.899999917,566
-3.5,47.40000153,2.200000048,0,-6.425096951,35.04438973,0,4.100000143,1430
-3.299999952,30.89999962,2.400000095,0,-6.421618038,38.19879712,0,4.300000191,846
-2.400000095,43.20000076,2.200000048,0,-5.156446121,37.15196775,0,5.199999988,308
-3.400000095,41.40000153,2.700000048,0,-6.850928072,36.23227561,0,4.899999917,577
-3,37.5,2.5,0,-6.180092785,37.39375,0,4.899999797,309
-2.5,40.90000153,1.299999952,0,-3.992391279,37.41402474,0,5.5,820
-3.5,45.40000153,0.600000024,0,-3.343721471,35.39968973,0,5.800000071,323
-2.700000048,44.40000153,2.299999952,0,-5.615962953,36.57698768,0,5.500000119,481
-3,43.29999924,2.200000048,0,-5.848437433,36.39209013,0,4.899999797,422
-3.900000095,46,1.899999976,0,-6.503231491,34.78693988,0,5.099999905,613
-4.300000191,42.70000076,1.899999976,0,-6.959853982,34.89316062,0,5.199999809,730
-2.299999952,39.5,2.700000048,0,-5.563718515,37.88908506,0,4.700000003,857
-2.799999952,42.40000153,2.200000048,0,-5.61777357,36.7934718,0,6.500000179,507
-3.200000048,45.20000076,1.600000024,0,-5.274981381,35.81246381,0,5.400000095,625
-1.899999976,40.79999924,1.299999952,0,-3.325022428,38.15915215,0,5.600000024,977
-3.099999905,42.29999924,2.200000048,0,-5.963769226,36.44191325,0,4.699999809,377
-3.400000095,45.20000076,4.199999809,0,-8.076650613,35.56096775,0,4.200000047,945
-3.5,22,2.200000048,0,-6.425096951,39.5567,0,4.399999976,611
-4.199999809,47,2.599999905,0,-7.683580146,34.22274024,0,4.799999952,739
-3.299999952,43.40000153,1.899999976,0,-5.818297756,36.00292179,0,5.299999893,387
-2.799999952,44.20000076,2,0,-5.376138361,36.48617593,0,5.300000012,546
-3.5,39.09999847,1.399999976,0,-5.284428637,36.51888527,2,7.200000197,1524
-0.5,43.90000153,0.899999976,0,-0.985307214,39.39999477,2,0.899999976,971
-3.5,42.79999924,1,0,-4.484105023,35.86158014,2,9.299999953,747
-3.5,49.90000153,1.5,0,-5.45358309,34.60026473,2,7.600000203,1890
-3.299999952,31.39999962,1.600000024,0,-5.38779052,38.11096212,2,7.300000101,1150
-2.900000095,39.59999847,1.600000024,0,-4.936553694,37.15128415,2,7.299999833,380
-3.299999952,41.59999847,1.899999976,0,-5.818297756,36.31912833,2,7.699999809,719
-3,37.90000153,1.5,0,-4.892020483,37.32466974,2,8.100000143,431
-3.200000048,38.29999924,1,0,-4.156206677,37.01775608,2,8.799999833,1118
-4.400000095,43.20000076,0.300000012,0,-2.841874414,34.67660774,2,9.799999833,385
-3.400000095,41,2,0,-6.06352385,36.30293988,2,7.200000003,598
-2.900000095,43.59999847,1.799999952,0,-5.226741017,36.46444414,2,7.499999881,517
-4,46.90000153,1.299999952,0,-5.660813341,34.49605972,2,7.999999806,734
-4.400000095,42.20000076,1.600000024,0,-6.628692397,34.86316774,2,8.600000188,863
-2.5,39.29999924,1.899999976,0,-4.905053047,37.68242513,2,7.399999857,1034
-3,39.40000153,1.799999952,0,-5.34046917,37.06561974,2,9.100000143,733
-3.700000048,40.59999847,1.399999976,0,-5.508002298,36.01002222,2,7.600000001,838
-2.900000095,39.20000076,1.100000024,0,-4.04677405,37.21996775,2,9.299999833,1288
-3,43.59999847,1.5,0,-4.892020483,36.34028026,2,8.199999929,483
-3.299999952,46.20000076,2.5,0,-6.529229521,35.51104593,2,7.499999911,1273
-3.5,20.89999962,1.700000048,0,-5.764958399,39.75211507,2,7.499999911,779
-4.300000191,45.79999924,1.799999952,0,-6.818936789,34.3178939,2,7.999999821,907
-3.5,41.79999924,1.299999952,0,-5.104672654,36.03923014,2,8.100000203,490
-3.400000095,40.5,1.700000048,0,-5.651678258,36.39126988,2,7.300000191,630
3.099999905,60.29999924,0.600000024,0,3.636125009,42.03870695,6.6,8.499999821,1472
3.5,60.70000076,0.800000012,0,3.565057749,42.55815492,6.6,9.000000387,981
2.799999952,61.70000076,0.600000024,0,3.318859306,41.45522384,6.6,9.799999595,843
4.400000095,67.09999847,1.5,0,3.419106206,43.19157629,6.6,8.999999806,1910
4.5,56,0.800000012,0,4.6422357,44.4318,6.6,9.600000001,1324
3.5,61.70000076,0.600000024,0,4.059146115,42.44980492,6.6,9.400000393,419
4.400000095,65.59999847,1.899999976,0,2.971683142,43.34073629,6.6,9.699999809,801
4.800000191,63.79999924,1.299999952,0,4.127262968,44.09637635,6.6,10,483
3,59.70000076,0.5,0,3.838647116,41.96598991,6.6,9.799999595,1075
1.799999952,63.79999924,0.200000003,0,4.078568312,39.77151603,6.6,10.79999971,397
3,60.40000153,1.299999952,0,2.125156281,41.88667983,6.6,9.200000048,659
4.400000095,65.19999695,1.5,0,3.419106206,43.38051244,6.6,10.1,542
4.099999905,65.30000305,1,0,3.822654299,42.93362655,6.6,9.400000006,820
3.799999952,61.29999924,2,0,2.185100101,42.91820601,6.6,9.799999833,963
4.699999809,63.70000076,1.200000048,0,4.159043388,43.96186065,6.6,10.00000019,1128
3.5,60,1,0,3.166857606,42.634,6.6,10.70000041,659
2.799999952,60.09999847,0.699999988,0,3.049473824,41.63967211,6.6,9.200000047,869
3.200000048,59,0.600000024,0,3.741880411,42.32412007,6.6,10.30000019,1291
4.900000095,64.19999695,1.299999952,0,4.238490999,44.20274243,6.6,10.19999999,515
4.599999905,64.69999695,1.799999952,0,3.302878609,43.72033816,6.6,10.09999961,1322
3.900000095,40.59999847,0.899999976,0,3.790719424,45.22076627,6.6,10.79999983,772
3.799999952,64.19999695,2,0,2.185100101,42.61260425,6.6,9.400000393,979
4,58.40000153,0.800000012,0,4.103646724,43.50143984,6.6,9.100000203,483
3.099999905,62.70000076,0.899999976,0,2.922350756,41.76916278,6.6,8.800000369,696
6,69.19999695,0.400000006,0,7.298526243,45.37488026,8.5,5.100000143,1303
6.199999809,70.90000153,0.600000024,0,6.914537696,45.53514159,8.5,5.099999905,876
5.699999809,73.90000153,0.600000024,0,6.38576144,44.51947657,8.5,5.099999905,742
7.199999809,71.5,1.299999952,0,6.796737843,47.00401971,8.5,4.199999809,1699
7.400000095,58.5,1.100000024,0,7.282334252,48.21421013,8.5,2.80000019,1232
6.300000191,71.30000305,1,0,6.227242867,45.65408104,8.5,5.000000239,350
7.199999809,68.30000305,1.700000048,0,6.35602806,47.2335235,8.5,3.300000191,691
7.400000095,64.69999695,1.799999952,0,6.487270153,47.78182235,8.5,3.600000382,432
5.699999809,73.59999847,0.400000006,0,6.98913868,44.54544784,8.5,5.599999905,962
9,81.19999695,0,0,18.6325,49.21332016,8.5,62.49999845,339
5.699999809,71.69999695,1.299999952,0,5.128315781,44.70993097,8.5,5.700000286,535
6.900000095,71.09999847,1.5,0,6.22691924,46.57854126,8.5,4.899999619,490
6.800000191,72,1.100000024,0,6.622386313,46.35904029,8.5,4.700000286,686
6.5,66.69999695,2.5,0,4.875905623,46.31904524,8.5,3.200000286,793
7.5,66.09999847,1.299999952,0,7.130422467,47.8306251,8.5,4.000000476,971
5.900000095,71.90000153,1.100000024,0,5.632464142,44.99697902,8.5,5.700000048,617
5.800000191,71.30000305,0.800000012,0,6.042567242,44.89614603,8.5,4.799999952,749
5.800000191,70.19999695,0.600000024,0,6.491517095,44.99028455,8.5,6.199999571,1155
7.300000191,69.40000153,1.399999976,0,6.788546381,47.30433818,8.5,4.499999524,406
7.300000191,69.69999695,1.700000048,0,6.469308742,47.2831195,8.5,4.399999618,1104
6.400000095,46.40000153,1.200000048,0,6.039782063,47.788704,8.5,5.000000476,721
6.400000095,70,2.299999952,0,4.912165152,45.90920014,8.5,3.899999619,921
6.800000191,68,0.400000006,0,8.123559414,46.66176028,8.5,4.599999428,459
5.900000095,71.59999847,1.100000024,0,5.632464142,45.02235627,8.5,4.799999952,584
7.699999809,69,0.5,0,8.752713286,47.92986972,6.9,7.099999905,964
8.199999809,71.59999847,0.699999988,0,8.816474829,48.5156878,6.9,7.999999525,543
7.900000095,71.59999847,0.699999988,0,8.496086182,48.06003624,6.9,6.699999811,388
8.699999809,70.59999847,2.099999905,0,7.72051861,49.3319778,6.9,6.200000285,904
8.5,61.79999924,0.600000024,0,9.346908676,49.54807004,6.9,6.200000285,605
8.399999619,68.80000305,1.200000048,0,8.252414897,48.98700725,6.9,6.80000019,213
8.5,70.19999695,2.5,0,7.203484235,49.05373018,6.9,6.000000001,450
8.899999619,67.5,1.299999952,0.5,8.687615967,49.80392444,6.9,6.599999905,241
8,73.69999695,0.300000012,0,9.726812586,48.07794019,6.9,7.699999811,548
8,70.19999695,1.799999952,0,7.169639615,48.30124019,6.9,7.400000095,327
8.5,71.09999847,1.799999952,0,7.738280923,49.00076509,6.9,6.60000038,349
8.5,69,1.299999952,0,8.242703842,49.12435,6.9,5.800000189,489
8.199999809,64.40000153,3.799999952,0,6.122639819,48.96079163,6.9,5.499999525,579
8.800000191,69.19999695,1.399999976,0,8.465348437,49.56110446,6.9,6.5,590
8,69,1.100000024,0,7.942282191,48.3778,6.9,8.700000285,329
8,69.5,0.800000012,0,8.412358529,48.3459,6.9,6.500000001,523
7.900000095,72.90000153,0.5,0,8.961822792,47.97580905,6.9,8.499999999,713
8.899999619,68.5,1.600000024,0,8.374937117,49.74903443,6.9,6.299999715,255
8.699999809,69.59999847,1.700000048,0,8.0552318,49.3888478,6.9,6.299999715,725
8.100000381,46.79999924,1.600000024,0,7.472464002,49.92149253,6.9,7.80000019,484
8.399999619,66.59999847,2.599999905,0,7.021150352,49.11865553,6.9,5.599999429,507
8.699999809,66.5,0.699999988,0,9.350456418,49.56514472,6.9,6.000000475,323
7.900000095,70.5,1.5,0,7.350044454,48.13130514,6.9,6.60000038,345
8.600000381,70.09999847,0.400000006,0,9.979883804,49.21001466,2.4,7.800000189,993
8.899999619,72.19999695,0.600000024,0,9.769929277,49.54594159,2.4,8.599999905,637
8.5,75.59999847,0.699999988,0,9.136863986,48.73594009,2.4,9.700000285,441
7.5,80.69999695,0.899999976,0,7.698377395,46.82687521,2.4,6.900000095,1128
9,64,0.600000024,0,9.875684932,50.1404,2.4,7.600000381,676
9.100000381,71.80000305,0.600000024,0,9.981440587,49.87206242,2.4,8.499999999,299
8.800000191,74,1.100000024,0,8.822213127,49.29288029,2.4,6.900000571,430
9.199999809,70.30000305,1,0,9.396926968,50.10202355,2.4,6.900000571,273
8.5,77.30000305,0.300000012,0,10.23361448,48.63589482,2.4,9.19999981,557
9,69.09999847,0.300000012,0,10.74041637,49.86551008,2.4,9.500000475,226
8.600000381,73.09999847,1.200000048,0,8.473679078,49.03643467,2.4,8.19999981,354
8.600000381,77.19999695,0.899999976,0,8.892384443,48.79920878,2.4,7.699999809,371
7.300000191,80.30000305,0.699999988,0,7.855308377,46.53338109,2.4,8.000000475,498
8.100000381,74,0.699999988,0,8.709679123,48.21306059,2.4,7.900000571,602
9,72.09999847,0.800000012,0,9.48953648,49.70381008,2.4,8.30000019,657
8.699999809,71.40000153,1,0,8.850429637,49.28648162,2.4,9.200000285,353
8.600000381,73.30000305,0.800000012,0,9.05866571,49.02486241,2.4,7.900000095,517
8.300000191,72.09999847,0.5,0,9.380041306,48.63715738,2.4,8.80000019,743
8.699999809,73.90000153,0.800000012,0,9.166382889,49.14430662,2.4,7.700000285,277
8.199999809,77,1.5,0,7.686981696,48.1818597,2.4,7.400000095,811
8.800000191,50.70000076,0.699999988,0,9.457253143,50.59488421,2.4,7.900000095,522
7.699999809,76.40000153,0.800000012,0,8.089204938,47.4357716,2.4,7.69999981,582
9,71.40000153,0.200000003,0,11.20610597,49.74153992,2.4,7.099999905,385
8.800000191,72.80000305,1.100000024,0,8.822213127,49.35993612,2.4,8.10000038,379
7.800000191,77,0.899999976,38,8.024015775,47.5529403,8.1,7.900000095,1158
8.300000191,79.30000305,1.200000048,33,8.141783862,48.19918112,8.1,9.60000038,780
8.199999809,80.5,1.100000024,34.5,8.162264663,47.96548969,8.1,8.800000189,547
8.399999619,80.69999695,2.700000048,34,6.957317766,48.27491157,8.1,9.69999981,1353
9.100000381,67,0.800000012,29.5,9.597254686,50.12603056,8.1,7.300000189,863
8.699999809,76.30000305,1.600000024,35,8.149318838,49.00781853,8.1,9.30000019,271
8.899999619,76.5,3.700000048,33,7.008652347,49.3099144,8.1,6.39999962,509
9.300000191,73.19999695,2.400000095,28.5,8.199723446,50.10492445,8.1,7.699999809,345
8.300000191,82.40000153,0.5,35.5,9.380041306,48.01060822,8.1,9.300000191,701
7.099999905,83.90000153,0.200000003,37.5,9.325227896,45.95063073,8.1,11.39999986,253
8.199999809,78.5,2.099999905,31,7.145739444,48.0891297,8.1,8.999999525,488
8.899999619,78.19999695,2.5,27,7.668999513,49.21660156,8.1,7.000000001,396
8.300000191,80.19999695,1.399999976,28,7.906414418,48.14443449,8.1,10.39999986,582
9.5,68.59999847,5.199999809,31,7.139751528,50.63703007,8.1,5.799999715,692
9.100000381,76.19999695,1.299999952,34,8.910073091,49.63925876,8.1,8.60000038,811
8,79.30000305,2,32.5,6.996797428,47.72065981,8.1,9.900000095,448
8.199999809,78.90000153,1,32.5,8.303932307,48.0644016,8.1,8.299999715,622
8,80.19999695,0.800000012,31,8.412358529,47.66324019,8.1,10.9000001,913
9.199999809,76.59999847,1.799999952,33,8.534378538,49.77492778,8.1,8.800000189,315
8.800000191,78.19999695,1.700000048,33,8.168512481,49.05818447,8.1,9.400000095,855
8.600000381,50.79999924,2.400000095,26,7.387426927,50.32671254,8.1,8.400000095,586
9,74,2.700000048,27,7.659432425,49.6014,8.1,8.699999811,673
9.300000191,73.80000305,1.100000024,28.5,9.37216983,50.07436614,8.1,7.400000095,394
8.300000191,77,2.099999905,32.5,7.260695716,48.3390903,8.1,7.89999962,469
7,90.90000153,1.5,22,6.339231654,45.27066989,9.8,9.200000048,1119
7.5,91.90000153,2.900000095,21.5,5.776880712,46.0568749,9.8,9.099999668,728
7,94,1.600000024,30.5,6.231561856,45.0422,9.8,8.599999905,587
